0,1,2,3,4,5,6,7,8,9,10,11
-15.190927505493164,-15.731335639953613,-15.553185939788818,-14.647159099578857,-15.376945972442627,-15.717713356018066,-15.55086898803711,-15.529442310333252,,,,
-14.95142650604248,-15.10071849822998,-15.15687084197998,-15.639529705047607,-15.351352214813232,-15.53467845916748,,,,,,
-14.8850679397583,-15.567161560058594,,,,,,,,,,
-16.006242275238037,,,,,,,,,,,
-15.775980949401855,-15.313580989837646,-15.252628326416016,-15.36537790298462,-15.338441371917725,-15.571825504302979,,,,,,
-15.323620796203613,-15.736595153808594,-15.991326808929443,-16.018773078918457,-15.188814640045166,-15.791444778442383,,,,,,
-15.227355003356934,-16.0183744430542,-14.733134746551514,-15.479104995727539,-15.678221702575684,-15.018195629119873,-14.950198650360107,,,,,
-15.811382293701172,-14.952807903289795,-15.353808879852295,-14.771466732025146,,,,,,,,
-14.524041175842285,-15.233641147613525,-15.609487533569336,,,,,,,,,
-15.175804615020752,-15.876742362976074,-15.422448635101318,-15.40143346786499,-14.838797569274902,,,,,,,
-16.078049659729004,-15.827466011047363,-15.460964679718018,-15.458025455474854,,,,,,,,
-15.968714714050293,-15.071788311004639,-15.644055366516113,-15.1917142868042,-15.852768421173096,,,,,,,
-15.171460628509521,-15.127121448516846,-15.684574127197266,-15.98071002960205,-15.68787670135498,-15.004022598266602,,,,,,
-15.46100664138794,-15.141804218292236,-15.676063537597656,-16.192855834960938,-15.394582271575928,-15.30424690246582,-15.162248134613037,-15.872904300689697,-15.925323009490967,,,
-15.516547203063965,-15.598114490509033,-15.161747932434082,-15.325709342956543,,,,,,,,
-15.664380073547363,,,,,,,,,,,
-15.578930854797363,-15.3672194480896,-15.390291213989258,-15.305667400360107,-15.987358570098877,-15.712253093719482,,,,,,
-15.402706146240234,-15.563926219940186,-15.80021333694458,-15.740238189697266,-15.457440376281738,,,,,,,
-15.760744571685791,-15.689538955688477,-15.837889671325684,-15.593788623809814,-14.790741920471191,-15.431861400604248,-15.559819221496582,,,,,
-15.846799373626709,-15.709235668182373,-15.576940536499023,-15.446598052978516,-15.418548583984375,-15.641857147216797,,,,,,
-15.479660987854004,-15.39969778060913,-15.963145732879639,-15.124975681304932,-15.744661331176758,,,,,,,
-15.766127109527588,-16.19180202484131,-15.492080211639404,-15.202672958374023,-15.510180473327637,-15.335866451263428,-15.820944786071777,-15.417958736419678,,,,
-16.13716697692871,-15.515506744384766,-15.069371700286865,-15.915306091308594,-15.293699264526367,-15.053353786468506,-15.542445659637451,-15.277827262878418,,,,
-14.9755539894104,-15.510355949401855,-16.140875816345215,-15.351272583007812,-15.480504035949707,,,,,,,
-15.468132019042969,,,,,,,,,,,
-14.964104175567627,-15.87421464920044,-15.791797161102295,-15.367125511169434,-15.199883937835693,-15.980870246887207,-15.365903377532959,,,,,
-14.56810474395752,-15.4165358543396,-15.855286121368408,,,,,,,,,
-15.515926837921143,-16.201394081115723,-15.571825504302979,,,,,,,,,
-16.196463584899902,-15.26001262664795,-15.945092678070068,,,,,,,,,
-15.064736366271973,-14.915059566497803,-15.561619758605957,-15.742572784423828,,,,,,,,
-15.104097843170166,-15.459234237670898,-15.03732442855835,-16.002318859100342,-15.412374496459961,,,,,,,
-15.262808322906494,-14.70631742477417,-15.106433391571045,-15.448826789855957,,,,,,,,
-15.324692726135254,-15.684329986572266,,,,,,,,,,
-15.462254047393799,-15.53207540512085,,,,,,,,,,
-15.721553802490234,-16.194162368774414,,,,,,,,,,
-16.008963584899902,-15.173564910888672,-15.456889629364014,-15.30597972869873,-15.512242794036865,-15.274153709411621,,,,,,
-14.856614589691162,-15.520058155059814,-15.518021583557129,-15.466723442077637,-15.661210060119629,,,,,,,
-15.875974178314209,-15.201069355010986,-15.509310245513916,-15.314453601837158,-15.646494388580322,-15.61351490020752,,,,,,
-16.01819896697998,-15.625987529754639,-15.830553531646729,-15.388957977294922,-14.88798999786377,,,,,,,
-15.668094635009766,-16.184547424316406,-15.355623245239258,-15.67353630065918,-15.692844867706299,-15.886785507202148,,,,,,
-15.620280265808105,-15.89660930633545,-15.441734790802002,,,,,,,,,
-15.402981758117676,-15.050662994384766,-15.961336135864258,-15.861769199371338,-14.976804256439209,,,,,,,
-16.195026397705078,-15.572881698608398,-15.990286827087402,-15.03001070022583,-15.366190910339355,,,,,,,
-15.780579566955566,-15.614738941192627,-15.844109535217285,-15.443925380706787,,,,,,,,
-15.344582557678223,-15.50426721572876,,,,,,,,,,
-15.762803077697754,-14.872522354125977,-14.924173831939697,,,,,,,,,
-16.005393028259277,-15.366143703460693,-15.514003276824951,-15.435892105102539,-15.246609687805176,-15.89026689529419,,,,,,
-15.179931640625,-16.017044067382812,-15.28084135055542,-15.44659423828125,,,,,,,,
-15.342381954193115,-14.752495288848877,-15.42467451095581,-15.078540325164795,,,,,,,,
-15.403063297271729,-15.117566585540771,,,,,,,,,,
-15.22843074798584,-15.719032764434814,-15.879787921905518,-15.771451473236084,-15.657784938812256,-15.957991123199463,,,,,,
-15.804567813873291,-16.051719665527344,-15.329200267791748,-15.973095893859863,-15.223782539367676,-15.246296405792236,-15.309019565582275,,,,,
-15.816514015197754,-15.480384349822998,-14.725561618804932,-14.79047155380249,-15.70574426651001,,,,,,,
-15.22140645980835,-15.530833721160889,-15.769015312194824,,,,,,,,,
-15.793689727783203,-15.356718063354492,-15.642227172851562,-14.876828670501709,,,,,,,,
-15.450274467468262,-15.73714542388916,-15.894234657287598,-16.194162368774414,-15.527741432189941,-15.217938423156738,-15.488961696624756,,,,,
-15.349020004272461,-15.505956172943115,,,,,,,,,,
-14.846689701080322,-15.491703510284424,-15.534553527832031,-15.653738975524902,,,,,,,,
-16.221753120422363,-15.082588195800781,-15.796164989471436,-15.415036678314209,,,,,,,,
-15.080531597137451,-15.368918895721436,-15.074589729309082,-15.6491117477417,,,,,,,,
-15.587735652923584,-15.580090522766113,-15.02147388458252,,,,,,,,,
-15.544058799743652,-15.222294330596924,-15.846521854400635,,,,,,,,,
-15.527303218841553,-15.694474220275879,,,,,,,,,,
-15.409179210662842,-14.851484775543213,-15.433357238769531,-15.387106895446777,-15.784851551055908,-15.533241748809814,,,,,,
-15.493874549865723,-15.385991096496582,,,,,,,,,,
-15.131519794464111,-14.866786003112793,-15.735421657562256,,,,,,,,,
-15.875574588775635,,,,,,,,,,,
-14.895958423614502,-15.573434352874756,-15.461094856262207,-15.68089485168457,-15.407194137573242,,,,,,,
-15.774841785430908,-15.41234302520752,,,,,,,,,,
-15.896983623504639,-14.570785999298096,-15.93427038192749,-16.136064529418945,-16.048341751098633,,,,,,,
-15.797390937805176,-15.008532524108887,-15.4083251953125,-14.965183734893799,-15.092040538787842,-15.41360855102539,-15.837042808532715,-15.44055986404419,,,,
-15.996410846710205,-15.84418773651123,-15.999659061431885,-15.979075908660889,-15.516444683074951,,,,,,,
-15.590051651000977,-15.096998691558838,,,,,,,,,,
-15.323294162750244,-15.631879329681396,-15.514206409454346,-16.199403762817383,-15.820105075836182,,,,,,,
-15.680797100067139,-15.211383819580078,-15.596375942230225,-15.315783500671387,-15.237633228302002,-15.573529243469238,-15.80604076385498,,,,,
-15.33212947845459,-15.315799713134766,-15.7143874168396,-16.105968475341797,-15.882504940032959,,,,,,,
-14.975189685821533,-15.962185859680176,,,,,,,,,,
-15.93038034439087,-15.368752002716064,-16.19757080078125,-15.512242794036865,-14.884521484375,-16.180543899536133,-15.344436645507812,,,,,
-15.748857021331787,-15.65979814529419,-15.379817008972168,-15.749909400939941,,,,,,,,
-15.814256191253662,-16.183829307556152,-15.29509687423706,-15.547321796417236,-15.096795082092285,-15.79655933380127,-15.1896653175354,-14.933967113494873,-14.815211296081543,-15.577154636383057,,
-15.713703632354736,,,,,,,,,,,
-15.424695014953613,-16.230786323547363,-15.372728824615479,,,,,,,,,
-15.899157047271729,-15.821718215942383,-15.77872085571289,-14.783642292022705,-16.102822303771973,,,,,,,
-16.186355590820312,-15.644292831420898,-15.899345397949219,,,,,,,,,
-15.817366600036621,-15.982516765594482,-14.793601512908936,-15.57254934310913,-15.787501811981201,-15.409709453582764,-15.668922424316406,-15.611781597137451,-15.502338886260986,,,
-15.961915016174316,-15.68370771408081,-15.28065538406372,-15.718950748443604,-15.509280681610107,-15.137181758880615,-15.344728469848633,-15.318100452423096,-15.47485637664795,,,
-14.803647994995117,-15.009047985076904,-16.189579010009766,-15.81225061416626,-15.411362648010254,-14.783642292022705,,,,,,
-16.12538242340088,-14.936009883880615,-15.455169200897217,,,,,,,,,
-16.209593772888184,-15.456906795501709,-16.09879779815674,-15.276986122131348,-15.862695693969727,,,,,,,
-16.21939468383789,-16.02436065673828,-15.419401168823242,,,,,,,,,
-15.699306964874268,-15.461647033691406,-15.479578495025635,-15.32331657409668,,,,,,,,
-15.703570365905762,-15.448603630065918,-15.969803810119629,-15.746345520019531,-15.3046236038208,-15.478586196899414,-15.372015476226807,-15.379672527313232,,,,
-15.513819694519043,-15.791236877441406,-15.279491424560547,-15.691857814788818,,,,,,,,
-15.3839750289917,-14.785082817077637,-15.304446697235107,,,,,,,,,
-15.572830200195312,-14.980936527252197,,,,,,,,,,
-15.306760311126709,-15.476226806640625,-15.773099899291992,-14.87725305557251,,,,,,,,
-15.298564434051514,-15.425600051879883,-15.860267162322998,,,,,,,,,
-15.303751468658447,-15.899932384490967,-15.9092116355896,-16.046855926513672,,,,,,,,
-15.489009380340576,-15.303030014038086,-15.750953674316406,-15.785256385803223,,,,,,,,
-15.37714958190918,-14.980132579803467,-14.930314540863037,,,,,,,,,
-15.922605991363525,-15.698429107666016,-15.249236583709717,-15.744901180267334,-15.293192386627197,-15.508654594421387,,,,,,
-15.419225215911865,-15.55049180984497,-15.46377944946289,-15.452422142028809,-15.36052131652832,-15.62736177444458,,,,,,
-15.958949565887451,-16.018693447113037,-15.305641174316406,-14.989317893981934,-15.490395069122314,-15.281222820281982,-15.316901683807373,,,,,
-14.611346244812012,-15.831043243408203,-15.986234664916992,,,,,,,,,
-15.240530967712402,-15.311398029327393,-15.444528102874756,-15.815325260162354,-15.095236778259277,,,,,,,
-15.22086763381958,-15.373028755187988,-15.495176315307617,-14.973734378814697,,,,,,,,
-15.989092826843262,-15.708045959472656,-16.21189594268799,-15.419191837310791,-15.922656536102295,-15.395462036132812,,,,,,
-15.68099308013916,-14.852776527404785,-15.732540607452393,-14.939104557037354,-15.582923412322998,,,,,,,
-15.699155330657959,-15.27940845489502,-15.239571571350098,-15.370911121368408,-15.451602458953857,-14.658531665802002,-15.298878192901611,-16.079968452453613,-15.00788927078247,-15.87859582901001,,
-15.420369148254395,-15.442129135131836,-15.45830488204956,-15.165359497070312,,,,,,,,
-15.152199268341064,-15.77452564239502,,,,,,,,,,
-15.54909372329712,-15.136063575744629,-15.084540843963623,-15.358570575714111,-15.021742343902588,,,,,,,
-15.766562938690186,-15.786616325378418,-15.61589527130127,-15.985303401947021,,,,,,,,
-15.257362842559814,-14.882882595062256,-15.222294330596924,-16.118074417114258,,,,,,,,
-15.760954856872559,-16.2098331451416,-15.242345809936523,-15.662825107574463,-16.053075790405273,,,,,,,
-15.82814645767212,-15.883942604064941,-16.080936431884766,-15.418846130371094,-15.506704807281494,-15.682241916656494,-15.183519840240479,,,,,
-15.225910663604736,-15.452688217163086,-15.804877281188965,-15.054527759552002,-15.377199649810791,-15.146037101745605,-16.141966819763184,,,,,
-15.860808372497559,-15.52262258529663,-14.939282417297363,-15.544683933258057,-15.783875465393066,-16.12611961364746,,,,,,
-16.023395538330078,-15.673215389251709,-15.461936473846436,-14.876301288604736,-16.185007095336914,,,,,,,
-15.00609827041626,-15.424219608306885,-15.69036865234375,-15.736354351043701,-15.402074813842773,-15.477030277252197,-15.327260971069336,-15.500510692596436,-15.026322841644287,,,
-15.991947650909424,-14.862927913665771,-15.446027278900146,-15.856063842773438,-15.791712760925293,-15.700593948364258,-16.229435920715332,,,,,
-15.264293670654297,-16.117816925048828,-15.2320237159729,-15.989820003509521,-15.157847881317139,-15.636318683624268,,,,,,
-16.045350074768066,-16.19378089904785,-15.981303215026855,,,,,,,,,
-15.279356002807617,,,,,,,,,,,
-15.698805809020996,-14.871445178985596,-15.546976089477539,-15.281639575958252,-15.43569564819336,-15.946610927581787,-15.419446468353271,-15.302846908569336,-15.448633193969727,,,
-15.564040184020996,-15.300092220306396,,,,,,,,,,
-15.807796955108643,-15.986174583435059,-15.281472206115723,-15.409924030303955,,,,,,,,
-16.049562454223633,-15.907283782958984,-15.860654830932617,-14.823665618896484,-15.679381370544434,,,,,,,
-15.810899257659912,-15.379703521728516,-15.518681049346924,-15.963436126708984,-15.292394161224365,-15.377118110656738,-15.68050765991211,-15.536324977874756,,,,
-15.607278823852539,-16.22713279724121,-15.527111530303955,-15.770163536071777,-15.419625282287598,-15.584934711456299,-15.175790786743164,,,,,
-15.582446098327637,-16.194162368774414,-15.606674194335938,-15.21727180480957,-15.725183486938477,-15.595041751861572,,,,,,
-14.768089771270752,-15.456669330596924,-14.84401798248291,-15.02414608001709,-15.29889965057373,-15.493728637695312,,,,,,
-15.14713430404663,-14.81318712234497,-14.961378574371338,-15.513733863830566,-15.866083145141602,,,,,,,
-16.21939468383789,-15.39099931716919,-15.399332523345947,,,,,,,,,
-15.755585193634033,-15.65811824798584,-15.93583059310913,-15.85771894454956,-15.308955192565918,-15.222365379333496,-15.579344272613525,,,,,
-15.82164478302002,-15.916223526000977,-15.544069766998291,-15.536615371704102,-15.931721687316895,-16.21368408203125,-15.225916862487793,-15.03570032119751,,,,
-15.361398696899414,-14.989558219909668,-15.04527473449707,,,,,,,,,
-15.287185668945312,-15.662245750427246,-15.253861904144287,-15.832354068756104,-14.950689315795898,-15.471497535705566,,,,,,
-15.824504852294922,-15.649299621582031,-15.580090522766113,-15.4093656539917,,,,,,,,
-16.133472442626953,-15.78637981414795,,,,,,,,,,
-15.07346773147583,-14.679749965667725,-15.51074743270874,,,,,,,,,
-15.999989986419678,-15.514321327209473,-15.183201313018799,-15.404809474945068,-15.271573066711426,,,,,,,
-15.929898262023926,-15.905564785003662,-15.41117525100708,-16.041872024536133,-15.253111839294434,-14.781778812408447,,,,,,
-15.392368793487549,-15.844109535217285,,,,,,,,,,
-15.459205150604248,-15.017085075378418,-15.711779594421387,,,,,,,,,
-15.215027332305908,-15.597110748291016,-14.841716766357422,-15.190287113189697,-15.146255493164062,,,,,,,
-15.718700885772705,-14.911610126495361,-14.931185722351074,-15.682170391082764,-15.40143346786499,-15.489232540130615,-15.005756378173828,-15.997180938720703,-15.030025005340576,,,
-16.19577980041504,-15.970942974090576,-15.416362762451172,-14.915223121643066,-15.488924980163574,-15.733032703399658,-15.880765438079834,,,,,
-15.04103422164917,-15.39054012298584,,,,,,,,,,
-15.755159854888916,-15.55272388458252,-14.818731307983398,-15.844683170318604,-15.003139019012451,-16.034335136413574,-15.258105754852295,,,,,
-14.833654880523682,-15.964052677154541,-15.376945972442627,-15.264341831207275,-15.89945936203003,,,,,,,
-16.103041648864746,-15.576899528503418,-15.729816436767578,-15.936288356781006,-15.634702205657959,,,,,,,
-15.668792247772217,-15.998320579528809,-15.204736709594727,-15.04900598526001,,,,,,,,
-14.759107112884521,-15.698695659637451,-16.124130249023438,,,,,,,,,
-16.026589393615723,-15.222534656524658,-15.528737545013428,-15.128719806671143,-14.481465816497803,,,,,,,
-15.557237148284912,,,,,,,,,,,
-15.458550453186035,-15.753754138946533,-15.791906833648682,-15.233537673950195,-15.41637897491455,-15.476230144500732,-15.851374626159668,,,,,
-15.666940212249756,-15.46638298034668,-15.286996841430664,,,,,,,,,
-15.577154636383057,-15.339647769927979,-15.383838653564453,,,,,,,,,
-15.39538860321045,-15.140393257141113,-15.402963638305664,-15.379624843597412,,,,,,,,
-15.530128479003906,-15.3907151222229,-15.88771677017212,,,,,,,,,
-15.571984767913818,-14.955241203308105,-15.008719444274902,-15.851926326751709,-16.01540756225586,-16.19596004486084,,,,,,
-16.220450401306152,-15.03976821899414,-16.105432510375977,-15.551356792449951,-15.206720352172852,-16.1433048248291,,,,,,
-15.289410591125488,-15.01061201095581,-15.495067596435547,,,,,,,,,
-15.777656078338623,-15.698888301849365,-15.816274166107178,-15.439878940582275,-15.93038034439087,-16.196845054626465,-15.921091556549072,,,,,
-15.883900165557861,-15.680797100067139,-15.726740837097168,-15.02015495300293,,,,,,,,
-15.697041034698486,-15.573434352874756,-16.06854820251465,-15.238883018493652,-15.132315158843994,-15.723119735717773,-14.503822803497314,-15.59264087677002,,,,
-15.672424793243408,-16.21939468383789,-15.608933925628662,-15.568137168884277,-15.862825870513916,,,,,,,
-15.440065383911133,-14.877725601196289,-15.414767265319824,-15.26508092880249,-15.309451580047607,-15.906864166259766,-15.55377721786499,,,,,
